name,address,latitude,longitude
みどり中央公園,金沢市みどり２丁目58番地１,36.56784044,136.5847913
みどり庭園公園,金沢市みどり３丁目22番地ほか,36.56733831,136.5839218
安原中央公園,金沢市福増町北744番地ほか,36.56585184,136.5771195
産王の杜公園,金沢市中屋１丁目177番地,36.56260885,136.5860183
上安原中央公園,金沢市上安原１丁目262番地,36.56529804,136.5905354
打木町くろまつ公園,金沢市打木町東1452番地,36.56823948,136.5697928
打木町東児童公園,金沢市打木町東1301番地,36.5689676,136.5723628
八洲原公園,金沢市上安原町943番地,36.56300021,136.5865412
福増あじさい公園,金沢市福増町南1309番地,36.56286383,136.5821225
福増ゆめ公園,金沢市福増町南1310番地,36.56116183,136.581014
金沢市立大徳小学校,金沢市松村６丁目200番地,36.59143314,136.6100386
金沢市立木曳野小学校,金沢市木曳野１丁目１番地,36.59778808,136.6036563
石川県立金沢西高等学校,金沢市畝田東３丁目526番地,36.59621236,136.6180191
金沢市立工業高等学校,金沢市畝田東１丁目１番地１,36.59179339,136.615675
金沢市立大徳中学校,金沢市観音堂町ト35番地,36.590106,136.607238
金沢市営城西市民体育館,金沢市木曳野１丁目３番地,36.5979662,136.6029913
金沢市大徳公民館,金沢市畝田西１丁目201番地１,36.59232097,136.6099615
金沢市立金沢海みらい図書館,金沢市寺中町イ１番地１,36.59428184,136.6043739
きびきの中央公園,金沢市木曳野３丁目30番地,36.6017771,136.6044453
松村あおぞら公園,金沢市松村３丁目550番地,36.58227107,136.6156361
松村第２公園,金沢市松村２丁目29番地,36.58558901,136.6142002
畝田町児童公園,金沢市畝田東２丁目７番地ほか,36.59533646,136.6140916
藤江北やすらぎ公園,金沢市藤江北４丁目446番地,36.591867,136.6201816
藤江北中央公園,金沢市藤江北２丁目337番地ほか,36.58949769,136.6221905
無量寺うみかぜ公園,金沢市無量寺町ハ201番地,36.60235743,136.6152059
無量寺ベイパーク,金沢市無量寺４丁目２番地,36.59992504,136.6129389
無量寺公園,金沢市無量寺３丁目14番地,36.60504034,136.6081839
金沢市立金石町小学校,金沢市金石北４丁目１番１号,36.608937,136.598654
金沢市立金石中学校,金沢市金石東１丁目13番１号,36.60026642,136.597261
金沢市金石町公民館,金沢市金石西４丁目５番30号,36.60430974,136.5943079
金沢市老人福祉センター松寿荘,金沢市金石北３丁目３番33号,36.607933,136.599387
金石銭五公園,金沢市金石北２丁目147番地,36.60767168,136.5970659
大野湊緑地公園,金沢市金石本町ロ55番地,36.5960929,136.5968935
金沢市立大野町小学校,金沢市大野町１丁目15番地,36.610353,136.603321
金沢市大野町公民館,金沢市大野町１丁目８番地５,36.61082998,136.6029001
金沢市立小立野小学校,金沢市小立野４丁目７番７号,36.551585,136.678373
石川県立金沢商業高等学校,金沢市小立野５丁目４番１号,36.55315583,136.6792867
金沢市立紫錦台中学校,金沢市飛梅町３番30号,36.55800258,136.6687807
北陸学院高等学校,金沢市飛梅町１番10号,36.55931295,136.6669678
金沢大学（鶴間キャンパス）,金沢市小立野５丁目11番80号,36.55490268,136.6765663
金沢美術工芸大学,金沢市小立野５丁目11番１号,36.55629952,136.6772484
金沢市小立野公民館,金沢市小立野４丁目７番51号,36.550971,136.679032
笠舞第２児童公園,金沢市笠舞１丁目414番地,36.54943203,136.6732055
笠舞第３児童公園,金沢市笠舞１丁目234番地,36.54790797,136.6753552
金沢市立南小立野小学校,金沢市涌波２丁目５番１号,36.537336,136.681568
金沢市崎浦公民館,金沢市小立野２丁目41番36号,36.54680392,136.6804982
金沢市営城東市民体育館,金沢市土清水２丁目346番地,36.524789,136.691267
大桑防災拠点広場,金沢市大桑３丁目80番地,36.53645755,136.6766789
三口新町第１児童公園,金沢市三口新町３丁目294番地,36.54390839,136.6811566
三口新町第２児童公園,金沢市三口新町２丁目145番地,36.53989881,136.680627
三口新町第３児童公園,金沢市三口新町４丁目266番地,36.54381035,136.677156
小立野児童公園,金沢市小立野１丁目729番地,36.54507827,136.6829796
大桑かやのした公園,金沢市大桑３丁目81番地,36.53585843,136.6775641
土清水たかみ公園,金沢市土清水２丁目337番地,36.52550777,136.690941
土清水なかの公園,金沢市土清水１丁目297番地,36.52830935,136.6914184
土清水みすぎ公園,金沢市土清水３丁目66番地,36.53185966,136.6909982
涌波堤公園,金沢市涌波１丁目199番地,36.53343171,136.6888111
金沢市立内川小学校,金沢市別所町井18番地,36.504468,136.676
金沢市立内川中学校,金沢市別所町井18番地,36.504322,136.6760192
北陸学院小学校,金沢市三小牛町イ11番地,36.5180448,136.67196
北陸学院大学,金沢市三小牛町イ11番地,36.51775163,136.6704311
金沢市内川スポーツ広場,金沢市山川町１の１番地,36.51136924,136.686505
金沢市内川公民館,金沢市三小牛町20の１番地10,36.50980493,136.6749714
駒帰資料保管所（旧駒帰小学校）,金沢市駒帰町ヌ40番地１,36.48327982,136.7279256
金沢市立犀川小学校,金沢市末町２の148番地,36.51148505,136.6980626
金沢学院大学附属高等学校,金沢市末町10,36.51412383,136.6952724
石川県立金沢辰巳丘高等学校,金沢市末町ニ18番地,36.52031251,136.6913658
金沢市立犀生中学校,金沢市末町10の４番地,36.514617,136.699816
金沢学院大学,金沢市末町10,36.51734926,136.6954533
金沢工業大学天池自然学苑体育館,金沢市天池町３番地,36.50380372,136.6940383
金沢市犀川公民館,金沢市末町６の67番地１,36.51690805,136.688191
犀清台児童公園,金沢市末町13の52番地32,36.52286679,136.6846023
金沢市立湯涌小学校,金沢市湯涌荒屋町23番地,36.4916648,136.7535371
金沢市立芝原中学校,金沢市湯涌荒屋町23番地,36.491789,136.753448
金沢市立田上小学校,金沢市田上の里２丁目１番地,36.54621952,136.6931889
金沢大学（角間キャンパス）,金沢市角間町,36.54709684,136.7073725
北陸大学,金沢市太陽が丘１丁目１番地,36.52545366,136.7074872
金沢市田上公民館,金沢市田上の里２丁目３番地,36.54544025,136.6920642
旭町なかよし公園,金沢市旭町２丁目８番地,36.55581861,136.6813338
旭町河畔公園,金沢市旭町１丁目52番地,36.55076774,136.6879058
旭町中央公園,金沢市旭町２丁目207番地,36.55357998,136.6840151
医王の杜公園,金沢市もりの里１丁目1000番地,36.55230671,136.6876501
若松せせらぎ公園,金沢市若松町1000番地ほか,36.55420706,136.6914594
若松町第２児童公園,金沢市若松町ツ168番地１,36.55799691,136.6941391
若松八幡さん公園,金沢市若松町３丁目1000番地,36.55737256,136.6890668
浅野川すずかけ公園,金沢市もりの里２丁目1000番地,36.555672,136.6849659
太陽が丘ゆうひみ公園,金沢市太陽が丘２丁目266番地ほか,36.53386822,136.705545
太陽が丘詩の木公園,金沢市太陽が丘２丁目213番地,36.5296754,136.705812
中瀬栃の木公園,金沢市上若松町1000番地,36.55049407,136.6915131
田上さくらぶち公園,金沢市田上さくら１丁目100番地,36.54227427,136.6898825
田上郷公園,金沢市田上の里１丁目195番地,36.54411066,136.6940164
田上桜の道公園,金沢市田上さくら３丁目111番地,36.54750183,136.6886028
田上児童公園,金沢市田上新町234番地１ほか,36.54336203,136.6998277
田上中央公園,金沢市田上１丁目６番地,36.54327507,136.6964987
田上本町高嶋公園,金沢市田上本町３丁目52番地１,36.53777511,136.6965471
田上本町朝霧公園,金沢市田上本町１番地１,36.53448302,136.693384
田上本町馬場公園,金沢市田上本町１丁目１番地,36.53208279,136.6989168
太陽が丘しいの木公園,金沢市太陽ヶ丘土地区画整理事業地内７工区11街区,36.53462662,136.7076216
旧金沢市立東浅川小学校,金沢市浅川町イ140番地１,36.518645,136.706788
金沢市東浅川公民館,金沢市上中町ニ14番地,36.5204318,136.7054949
湖南学院,金沢市上中町ロ11番地1,36.51739,136.703246
俵交流芸術スタジオ,金沢市俵町ヘ乙22番地,36.53429257,136.72367
金沢市キゴ山ふれあい研修センター青少年交流棟,金沢市小豆沢町ヲ４番地,36.52375634,136.7459503
金沢市キゴ山ふれあい研修センターこども交流棟,金沢市平等本町カ13番地１,36.51797256,136.7429247
金沢市戸室スポーツ広場,金沢市戸室新保ト35番地,36.54607544,136.7325575
金沢市俵公民館,金沢市俵町ツ63番地２,36.53439134,136.725048
金沢市立医王山小学校,金沢市二俣町サ21番地,36.555475,136.7598309
金沢市立医王山中学校,金沢市二俣町サ21番地,36.555661,136.7598188
金沢市医王山公民館,金沢市二俣町６の14番地９,36.56207208,136.7619483
金沢市立森本小学校,金沢市南森本町イ24番地,36.62277274,136.693158
石川県立金沢北陵高等学校,金沢市吉原町ワ21番地,36.60731924,136.6927542
金沢市立森本中学校,金沢市弥勒町ヨ22番地,36.61585074,136.6915604
金沢市森本公民館,金沢市南森本町チ103番地１,36.61666181,136.6933504
金沢市営森本市民体育館,金沢市弥勒町ヨ50番地１,36.61582909,136.6925308
吉原児童公園,金沢市吉原町ヨ23番地,36.60960263,136.6924796
森本こどもグラウンド,金沢市塚崎町ハ47番地１,36.61487437,136.6969503
森本しちょうが丘公園,金沢市南森本町ワ102番地ほか,36.61629121,136.6985278
金沢市立花園小学校,金沢市今町ヌ34番地,36.63262249,136.7082292
旧金沢市立上平小学校,金沢市上平町ハ25番地,36.62775862,136.773865
旧金沢市立朝日小学校,金沢市加賀朝日町ホ33番地,36.62268612,136.7556051
金沢市花園公民館,金沢市今町チ41番地,36.63347397,136.7076224
金沢市湖南公民館,金沢市八田町東1459番地１,36.63313925,136.6860875
石川県立金沢向陽高等学校,金沢市大場町東590番地,36.62400924,136.687387
金沢競馬場,金沢市八田町西１番地,36.63357139,136.6756981
湖陽児童公園,金沢市湖陽１丁目133番地,36.62589562,136.6881364
湖陽緑道公園,金沢市湖陽１丁目79番地,36.62741398,136.6885794
北部公園,金沢市忠縄町,36.62699714,136.6922515
柳瀬川つつみ公園,金沢市大場町西21番地１ほか,36.63344999,136.6706282
金沢市立不動寺小学校,金沢市不動寺町イ33番地,36.60856275,136.7083715
金沢市薬師谷公民館,金沢市不動寺町イ34番地１,36.60805464,136.7086834
河原市町みずほ中央公園,金沢市河原市町30番地,36.60365103,136.710508
金沢市立三谷小学校,金沢市宮野町ニ277番地,36.59600326,136.7365386
金沢市三谷公民館,金沢市宮野町ホ79番地,36.59676216,136.7372818
御祓地区コミュニティセンター,石川県七尾市一本杉町１２４,37.04827939,136.9613864
七尾中学校,石川県七尾市藤橋町辰部５２－１,37.037932,136.958599
県立七尾高等学校,石川県七尾市西藤橋町エ１－１,37.04249566,136.9589127
県立七尾城北高等学校,石川県七尾市西藤橋町エ１－１,37.04330706,136.9595551
小丸山城址公園,石川県七尾市馬出町子１－１,37.04627049,136.960134
県中能登総合事務所（駐車場）,石川県七尾市小島町ニ３３,37.04829442,136.9585352
桜町児童公園,石川県七尾市桜町７９,37.05112177,136.9643406
七尾産業福祉センター（４F）,石川県七尾市三島町７０－１,37.0439883,136.9514026
恵寿総合病院（本館）（４F）,石川県七尾市富岡町９４,37.050254,136.9615224
ローレルハイツ恵寿（３F）,石川県七尾市富岡町９５,37.0502448,136.9607959
北陸電力株式会社,石川県七尾市三島町６１－７,37.0480759,136.9657265
パトリア（４F）,石川県七尾市御祓町１,37.0434525,136.9632565
ミナ.クル（４F）,石川県七尾市神明町１,37.0432821,136.964514
DSGアリーナ七尾店（立体駐車場4F）,石川県七尾市藤橋町亥２１,37.0369758,136.9547922
山王小学校,石川県七尾市山王町ツ３４,37.04153574,136.9743522
みなとふれあいスポーツセンター,石川県七尾市矢田新町ニ１－１,37.04963334,136.9776827
みなと小公園,石川県七尾市矢田新町２－５８－１,37.04881194,136.9772735
湊町都市再開発用地,石川県七尾市矢田新町ハ,37.04688396,136.9740738
七尾マリンパーク,石川県七尾市府中町員外６７,37.04845872,136.9698786
ポートサイド七尾（５F）,石川県七尾市矢田新町地先埋立地,37.04953513,136.9761509
プラザ信開,石川県七尾市川原町１８,37.04212958,136.9696397
ホテルルートイン,石川県七尾市本府中町ハ３１－１,37.04184593,136.9672722
袖ケ江立体駐車場（４F）,石川県七尾市袖ケ江町１２,37.043751,136.9673563
七尾市役所（４F）,石川県七尾市袖ケ江町イ２５,37.0430915,136.9674127
のと共栄信用金庫,石川県七尾市桧物町３５,37.04523794,136.9652221
徳田地区コミュニティセンター,石川県七尾市中挟町リ２３,37.01232499,136.9489551
県立七尾東雲高等学校,石川県七尾市下町戊部１２－１,37.01260339,136.929546
朝日小学校,石川県七尾市下町戌１７－１,37.00998087,136.9306692
南部体育館,石川県七尾市下町戌１７－１,37.01029786,136.9299021
ふれあいセンター山びこ荘,石川県七尾市多根町ハカノ谷内５５５－７,36.97558663,136.9608916
能登国分寺公園,石川県七尾市国分町リ９,37.02443704,136.9573457
能登歴史公園,石川県七尾市国分町地内,37.02279061,136.9546903
オークラ,石川県七尾市国分町ラ５０,37.03494024,136.9519782
矢田郷地区コミュニティセンター,石川県七尾市本府中町ヲ３８,37.03371533,136.9700514
七尾市文化ホール,石川県七尾市本府中町ヲ３８,37.0332495,136.9696101
天神山小学校,石川県七尾市本府中町天神山１,37.03158334,136.9746018
七尾東部中学校,石川県七尾市藤野町リ１,37.02767123,136.969073
七尾市城山体育館,石川県七尾市後畠町後山４－５,37.02612032,136.9712123
七尾市城山運動公園,石川県七尾市後畠町ハ２,37.02494522,136.9710014
鵬学園高等学校（第２グラウンド）,石川県七尾市矢田町メ１,37.03093954,136.977425
七尾東部用地（本府中グラウンドゴルフ場）,石川県七尾市本府中町ソ,37.0394366,136.9719672
矢田郷児童公園,石川県七尾市矢田町３－４１,37.04100764,136.9765299
旧　七尾工業高校　運動場,石川県七尾市南ヶ丘３４２,36.9945304,137.0519353
東湊地区コミュニティセンター,石川県七尾市佐味町ト２－３,37.04830435,136.9975929
東湊小学校,石川県七尾市佐味町１０－４,37.04707751,136.9982688
郷橋ふれあいセンター,石川県七尾市殿町ル６７,37.05059362,137.0231493
希望の丘公園,石川県七尾市万行町４３－１８８,37.03041059,136.9903695
西湊地区コミュニティセンター,石川県七尾市津向町松山１,37.05768562,136.9504753
小丸山小学校,石川県七尾市小島町チ３,37.04682031,136.9534302
七尾総合市民体育館,石川県七尾市小島町西４,37.0438336,136.952608
七尾市武道館,石川県七尾市小島町西５,37.04368802,136.953477
西部グラウンド,石川県七尾市小島町西１－１,37.04430457,136.9520032
旧　御祓中学校　運動場,石川県七尾市小島町ル４２,36.9945304,137.0519353
つつじが浜児童公園,石川県七尾市つつじが浜３－６２,37.0541798,136.9596573
西湊公園,石川県七尾市津向町ヘ８３,37.05752683,136.9509134
エレガンテなぎの浦（４F）,石川県七尾市津向町ト１０７－４,37.0565098,136.955162
七尾西湊合同庁舎（４F）,石川県七尾市小島町大開地３－７,37.05510344,136.9548666
石崎小学校,石川県七尾市石崎町子４０,37.07539613,136.9304303
能登香島中学校,石川県七尾市石崎町香島１－９６,37.08027232,136.9277111
和倉温泉運動公園,石川県七尾市石崎町チ３２－１,37.08540404,136.9287069
和倉地区コミュニティセンター,石川県七尾市和倉町ク１５－３,37.08551521,136.917208
和倉小学校,石川県七尾市和倉町ひばり３－９０,37.08298126,136.9180105
和倉温泉お祭り会館,石川県七尾市和倉町２－１３－１,37.086596,136.918707
わくわくプラザ,石川県七尾市和倉町ヨ１０９,37.09077972,136.9161805
和倉１号児童公園,石川県七尾市和倉町ひばり２－９０,37.08392205,136.9227129
和倉温泉湯っ足りパーク,石川県七尾市和倉町ひばり１,37.0875043,136.9240277
南大呑地区コミュニティセンター,石川県七尾市黒崎町関上野３４２－８,36.98311557,137.0489581
旧　有磯小学校,石川県七尾市黒崎町ヲ１００－１,36.9945304,137.0519353
旧　涛南中学校,石川県七尾市黒崎町サ２０－１,36.9945304,137.0519353
北大呑地区コミュニティセンター,石川県七尾市庵町ウ２３－２,37.04067398,137.0460603
大呑放課後児童クラブ,石川県七尾市庵町ヨ３１,37.02630664,137.0484738
崎山地区コミュニティセンター,石川県七尾市鵜浦町下１３－２,37.09718,137.046416
旧　北嶺中学校,石川県七尾市湯川町３－６８－２,36.9945304,137.0519353
高階地区コミュニティセンター,石川県七尾市町屋町ホ５５,37.0327357,136.9019601
旧　高階保育園,石川県七尾市池崎町い２３,36.9945304,137.0519353
田鶴浜地区コミュニティセンター,石川県七尾市垣吉町へ２４,37.05977745,136.8949965
田鶴浜小学校,石川県七尾市田鶴浜町ホ３６５,37.05943238,136.8919372
県立田鶴浜高等学校,石川県七尾市上野ヶ丘町５９,37.05936651,136.8832862
田鶴浜勤労者体育センター,石川県七尾市田鶴浜町二１１７,37.06130041,136.8936229
田鶴浜体育館,石川県七尾市田鶴浜町二１４４,37.060241,136.892649
田鶴浜武道館,石川県七尾市田鶴浜町二６３,37.06120195,136.8927539
健康福祉プラザさつき苑,石川県七尾市田鶴浜町ハ３,37.06234671,136.8893945
田鶴浜多目的グラウンド,石川県七尾市垣吉町ヘ２４,37.0608605,136.895769
田鶴浜地区コミュニティセンター相馬分館,石川県七尾市伊久留町ム２,37.0294117,136.8896401
田鶴浜地区コミュニティセンター金ヶ崎分館（駐車場）,石川県七尾市大津町ク３１,37.06812039,136.8535235
ふれあい交流館,石川県七尾市大津町７－１１２,37.06973686,136.8461845
中島地区コミュニティセンター西岸分館,石川県七尾市中島町小牧タ１８－１,37.14221587,136.872366
旧　西岸小学校,石川県七尾市中島町外２－１,36.9945304,137.0519353
中島地区コミュニティセンター釶打分館,石川県七尾市中島町西谷内ヘ９８,37.15037902,136.8115892
中島釶打農林漁家高齢者センター,石川県七尾市中島町藤瀬３－１２２－１,37.14355151,136.8179521
中島体育館,石川県七尾市中島町中島甲６３－１,37.12286802,136.8526304
中島文化センター,石川県七尾市中島町中島上９,37.12197596,136.8537019
中島中学校（運動場）,石川県七尾市中島町中島甲１４,37.12180091,136.8521967
中島集いの広場,石川県七尾市中島町中島甲８０,37.12244494,136.8531781
中島小学校,石川県七尾市中島町上町チ２６－２,37.12158291,136.8426196
中島地区コミュニティセンター熊木分館,石川県七尾市中島町上町ヲ１１３,37.12669439,136.8434716
中島お祭り資料館・伝承館,石川県七尾市中島町横田１－１４８,37.12917936,136.8324238
宮前農村公園,石川県七尾市中島町宮前甲１０,37.12893986,136.8335503
中島地区コミュニティセンター豊川分館,石川県七尾市中島町豊田町ル１３－１,37.10080169,136.833954
中島健康福祉センターすこやか,石川県七尾市中島町河崎ヌ５０－１,37.10699768,136.8475366
中島地区コミュニティセンター笠師保分館,石川県七尾市中島町笠師ミ６３,37.09533354,136.8578042
旧　笠師保小学校,石川県七尾市中島町笠師ワ２２,36.9945304,137.0519353
能登島地区コミュニティセンター,石川県七尾市能登島向田町ろ８－１,37.12605025,136.9965011
能登島生涯学習総合センター,石川県七尾市能登島向田町五級６３－１,37.12194051,136.9940151
能登島武道館立野,石川県七尾市能登島向田町五級６３－１,37.12298819,136.9942345
能登島小学校,石川県七尾市能登島向田町ロ１５,37.12312104,136.9975073
たくみの里第１・第２駐車場,石川県七尾市能登島向田町１２２－６,37.13807485,136.9974387
旧　西部小学校跡地,石川県七尾市能登島半浦町１５－１,36.9945304,137.0519353
能登島グラウンド,石川県七尾市能登島向田町馬付ケ谷内３１―１,37.12263749,136.9967818
芦城公園,丸の内公園町19,36.40953566,136.44804
市民公園,土居原町７１１,36.40266303,136.4523471
小松運動公園,末広町2,36.40100016,136.4404375
ルートイングランティア小松エアポート,長崎町4-116-1,36.41901399,136.4312845
ホテルエコノ小松,長崎町2-60,36.42544,136.43711
特別養護老人ホ－ムあたかの郷,安宅町ル1-28,36.4253988,136.4243629
ケアハウスファミ－ル,安宅町ル1-8,36.424949,136.4247111
市営木曽町住宅,安宅町甲10,36.41461044,136.4201014
北陸自動車道緊急避難施設,草野町地内,36.40747,136.413526
小松空港北陸エアターミナルビル,浮柳町ヨ50,36.403051,136.4155317
木場潟公園,三谷町ら之部58,36.36700355,136.4505441
今江ふれあい公園,今江町一丁目542,36.38647396,136.438163
国府台中央公園,国府台四丁目157,36.41618983,136.519466
軽海中央公園,西軽海町四丁目99,36.39593667,136.5001595
東部地区拠点避難地,西軽海町二丁目204-14,36.39522654,136.5049558
粟津公園,符津町念仏3-1,36.35582063,136.4205053
南部児童公園,矢田野町ワ1-1,36.35188871,136.422671
粟津おっしょべ公園,粟津町ル6-1,36.32837362,136.4469626
さわ池ふれあいパーク,下粟津町コ55-8,36.34530405,136.4270269
アル・プラザ小松（立体駐車場部分）,園町ハ23-1,36.406448,136.460454
イオン小松店（屋上駐車場部分）,平面町ア69,36.419367,136.472302
こまつアズスクエア（公立小松大学部分）,土居原町10-10,36.400644,136.452231
小松駅前立体駐車場,土居原町600,36.400093,136.452259
小松大谷高等学校,津波倉町チ1,36.347506,136.445608
小松駅西立体駐車場,土居原町740,36.403919,136.452481
株式会社小松電業所,国府台五丁目32-1,36.416191,136.525192
国土交通省小松除雪ステーション駐車場,八幡へ之部,36.394306,136.492493
イオンモール新小松（屋上駐車場部分）,清六町315,36.395076,136.467426
輪島市立西保公民館,輪島市大沢町ホサソ201番地3,37.37517479,136.8030764
輪島市立大屋公民館,輪島市小伊勢町丸垣内22番地1,37.38113475,136.8859617
輪島市立港公民館,輪島市輪島崎町1部211番地4,37.40328928,136.8999197
輪島市立鳳至公民館,輪島市鳳至町石浦町83番地1,37.3984856,136.8968992
輪島市文化会館（輪島市立輪島公民館）,輪島市河井町20部1番1地,37.38858231,136.9059664
輪島市ふれあい健康センター,輪島市河井町2部287番地1,37.39412378,136.9011806
輪島市立三井公民館,輪島市三井町長沢2字12番地1,37.3153856,136.9025995
輪島市立河原田公民館,輪島市西脇町60番地1,37.35717884,136.9083812
輪島市立鵠巣公民館,輪島市大野町菰沢35番地,37.397544,136.933553
輪島市立南志見公民館,輪島市里町32字36番地,37.43026082,137.034125
輪島市立町野公民館,輪島市町野町粟蔵川原田22番地1,37.42336356,137.0881297
輪島市立剱地公民館,輪島市門前町剱地ツの60番地,37.23176542,136.7087165
輪島市立阿岸公民館,輪島市門前町南ナの17番地,37.25543487,136.7331535
輪島市立黒島公民館,輪島市門前町黒島町高池45番地,37.27890327,136.7356329
輪島市立諸岡公民館,輪島市門前町道下7の175番地,37.2884034,136.7452591
輪島市役所門前総合支所（防災研修室）,輪島市門前町走出6の69番地,37.28738375,136.7679637
輪島市門前会館（輪島市立門前公民館）,輪島市門前町走出6の92番地2,37.28779845,136.7677714
輪島市立本郷公民館,輪島市門前町二又川4の4番地1,37.28483556,136.8266462
輪島市立浦上公民館,輪島市門前町浦上8の58番地,37.30576893,136.7976142
輪島市立七浦公民館,輪島市門前町鵜山12の50番地,37.34528114,136.7528073
舳倉島開発総合センター,輪島市海士町所属舳倉島出邑山1番4,37.85058749,136.9181068
旧輪島市立西保小学校（グラウンド）,輪島市赤崎町ニの80番地,37.38299113,136.8137655
旧輪島市立二俣小学校（グラウンド）,輪島市二俣町19の32番地,37.35607624,136.8654971
輪島市立大屋小学校（グラウンド）,輪島市小伊勢町日隅7番地3,37.38301196,136.8892972
旧輪島市立輪島中学校（グラウンド）,輪島市宅田町25部36番地1,37.38512675,136.8976285
天神山広場,輪島市輪島崎町2字地内,37.40465155,136.8982001
鳳来山公園,輪島市鳳至町地内,37.40053501,136.8963762
ホテル八汐,輪島市鳳至町袖ヶ浜1,37.40192544,136.8963933
輪島市立鳳至小学校（グラウンド）,輪島市鳳至町堂金田1番地,37.39615434,136.895594
輪島地方合同庁舎,輪島市鳳至町畠田99番地3,37.39187625,136.8955794
輪島宿舎3号棟,輪島市鳳至町畠田99番地21,37.39156,136.89472
一本松総合運動公園,輪島市杉平町1字12番地,37.39143297,136.9097463
輪島市健康ふれあい広場,輪島市河井町16部1番地1,37.38989082,136.9086481
輪島市一本松ゲートボール場,輪島市河井町9部30番地,37.39125294,136.9117659
輪島市立河井小学校（グラウンド）,輪島市河井町18部1番地2,37.3922794,136.9040438
輪島市立輪島中学校（屋外運動場）,輪島市河井町11部39番地1,37.38958461,136.912555
石川県立輪島高等学校（グラウンド）,輪島市河井町18部42番地2,37.39021492,136.9033647
石川県奥能登土木総合事務所,輪島市河井町22部1番地1,37.39081586,136.9014137
ホテル,輪島市マリンタウン1番地2,37.39613598,136.9050236
夢セゾンビル,輪島市河井町5部279番地,37.39442179,136.9069666
三井地区運動広場（輪島市立三井公民館前広場）,輪島市三井町長沢1字34番地2,37.31560225,136.9022296
輪島市立三井小学校（グラウンド）,輪島市三井町興徳寺10字29番地,37.31543111,136.8986953
旧輪島市立三井中学校（グラウンド）,輪島市三井町興徳寺10字33番地,37.31628011,136.8990065
輪島市立河原田小学校（グラウンド）,輪島市横地町6字123番地,37.37216386,136.907097
緑の健康広場,輪島市北谷町ニ字18番地,37.35666356,136.9093581
輪島市農村ふれあい広場,輪島市西脇町60番地,37.35712127,136.9088076
輪島市立鵠巣公民館横広場,輪島市深見町65部33番地1,37.4107924,136.9696318
輪島市立鵠巣小学校（グラウンド）,輪島市大野町菰沢2番地3,37.39683919,136.9347926
石川県立輪島高等学校稲舟校舎（グラウンド）,輪島市稲舟町上野50番地,37.39131363,136.9213199
旧石川県輪島実業高等学校（格技場）,輪島市稲舟町上野50番地,37.39144861,136.9201708
旧輪島市立南志見小学校（グラウンド）,輪島市里町3部16番地,37.43258404,137.034037
南志見多目的グラウンド（公民館前広場）,輪島市里町32字20番地,37.42975819,137.0350137
千枚田ポケットパーク,輪島市白米町ハ部99番地4,37.42412112,136.9980386
輪島市立東陽中学校（グラウンド）,輪島市町野町粟蔵川原田33番地,37.42260833,137.086784
町野野球場,輪島市町野町東大野出村60番地,37.43921013,137.0772474
輪島市町野テニスコート,輪島市町野町東大野出村109番地,37.44006939,137.0785899
輪島市町野グラウンドゴルフ場,輪島市町野町東大野出村91番地,37.43848324,137.0778027
輪島市立町野小学校（グラウンド）,輪島市町野町粟蔵川原田42番地,37.42159012,137.0892302
旧輪島市立仁岸小学校（グラウンド）,輪島市門前町馬場ニの20番地,37.23122482,136.7085748
旧輪島市もんぜん文化村緑地広場,輪島市門前町腰細9の29番地,37.24264885,136.7036974
南農村公園,輪島市門前町南カの15番地,37.25386373,136.7314461
ふれあい工房あぎし（グラウンド）,輪島市門前町是清イの１,37.25515962,136.7321406
輪島市立黒島公民館広場,輪島市門前町黒島町高池45番地,37.27924262,136.7356195
道下農村公園,輪島市門前町道下104の2番地1,37.28824281,136.7443688
輪島市立門前西小学校（グラウンド）,輪島市門前町道下1の123番地,37.28546459,136.7406928
門前総合運動公園（門前簡易グラウンド）,輪島市門前町清水7の1番地,37.29140562,136.7598352
輪島市立門前東小学校（グラウンド）,輪島市門前清水1の68番地,37.28825566,136.7670811
輪島市立門前中学校（グラウンド）,輪島市門前町清水10の21番地,37.29125863,136.7642118
石川県立門前高等学校（グラウンド）,輪島市門前町広岡5の3番地,37.28541861,136.767888
上本郷農村公園,輪島市門前町別所2の91番地,37.2749029,136.8401879
下本郷農村公園,輪島市門前町谷口12の28番地,37.2874419,136.8132497
輪島市浦上健康増進広場,輪島市門前町浦上チの1番地1,37.30572053,136.7982863
あすなろ公園,輪島市門前町浦上10の20番地1,36.51809064,136.620223
輪島市七浦基幹集落センター（駐車場）,輪島市門前町餅田9の16番地2,37.34688221,136.7556313
皆月青少年旅行村（駐車場）,輪島市門前町皆月ミの117番地,37.35466425,136.7546519
へぐら愛らんどタワー,輪島市海士町所属舳倉島出邑山,37.85118579,136.9180733
舳倉島灯台,海士町所属舳倉高見,37.85139,136.918504
旧輪島市立鵠巣公民館,深見町65部33番地1,37.41062951,136.9697852
国道249号（松波鵜島ﾊﾞｲﾊﾟｽA）,石川県珠洲市宝立町宗玄地内,37.37299656,137.2348752
国道249号（松波鵜島ﾊﾞｲﾊﾟｽB）,石川県珠洲市宝立町宗玄地内,37.37356782,137.2347035
国道249号（松波鵜島ﾊﾞｲﾊﾟｽC）,石川県珠洲市宝立町鵜島地内,37.3781348,137.23337
